approach	instance_id	repository	candidate_count	target_count	matched_target_count	first_rank	file_hit	target_coverage	hit	mrr	complete
CoSIL_Remainder_t4000	django__django-12039	django__django	5	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-12050	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12125	django__django	3	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-12143	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-12155	django__django	5	5	5	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12193	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12209	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-12262	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12273	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-12276	django__django	5	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12304	django__django	8	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12308	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12325	django__django	4	3	2	1	1	0.6666666666666666	1	1.0	0
CoSIL_Remainder_t4000	django__django-12406	django__django	5	3	1	1	1	0.3333333333333333	1	1.0	0
CoSIL_Remainder_t4000	django__django-12419	django__django	4	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-12663	django__django	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-12708	django__django	3	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-12713	django__django	1	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12741	django__django	1	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-12754	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-12774	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-12858	django__django	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-12965	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13012	django__django	4	1	1	4	1	1.0	1	0.25	1
CoSIL_Remainder_t4000	django__django-13023	django__django	9	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13028	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13033	django__django	4	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13089	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13109	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13112	django__django	2	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13121	django__django	2	11	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13128	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
CoSIL_Remainder_t4000	django__django-13158	django__django	5	2	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13195	django__django	4	3	1	1	1	0.3333333333333333	1	1.0	0
CoSIL_Remainder_t4000	django__django-13212	django__django	5	11	4	1	1	0.36363636363636365	1	1.0	0
CoSIL_Remainder_t4000	django__django-13279	django__django	5	2	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13297	django__django	2	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-13315	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13343	django__django	5	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13344	django__django	1	5	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13346	django__django	1	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13363	django__django	4	2	1	2	1	0.5	1	0.5	0
CoSIL_Remainder_t4000	django__django-13401	django__django	1	3	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13406	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13410	django__django	3	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13417	django__django	5	1	1	5	1	1.0	1	0.2	1
CoSIL_Remainder_t4000	django__django-13449	django__django	4	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13512	django__django	2	3	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13513	django__django	4	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13516	django__django	4	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	django__django-13551	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13568	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13569	django__django	4	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13590	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13658	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	django__django-13670	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13741	django__django	5	5	2	1	1	0.4	1	1.0	0
CoSIL_Remainder_t4000	django__django-13786	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13794	django__django	35	2	1	2	1	0.5	1	0.5	0
CoSIL_Remainder_t4000	django__django-13807	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13809	django__django	5	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-13810	django__django	15	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13820	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13821	django__django	1	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13837	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-13925	django__django	5	1	1	5	1	1.0	1	0.2	1
CoSIL_Remainder_t4000	django__django-13933	django__django	3	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-13964	django__django	4	1	1	4	1	1.0	1	0.25	1
CoSIL_Remainder_t4000	django__django-14007	django__django	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-14011	django__django	5	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-14017	django__django	3	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-14034	django__django	4	2	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-14053	django__django	5	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14089	django__django	8	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14122	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14140	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14155	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14170	django__django	6	3	1	1	1	0.3333333333333333	1	1.0	0
CoSIL_Remainder_t4000	django__django-14238	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-14311	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14315	django__django	4	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-14349	django__django	2	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14351	django__django	5	1	1	5	1	1.0	1	0.2	1
CoSIL_Remainder_t4000	django__django-14373	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14376	django__django	3	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14404	django__django	3	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-14434	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14493	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14500	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14534	django__django	4	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	django__django-14539	django__django	3	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14559	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14580	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-14608	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-14631	django__django	5	8	4	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-14672	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14725	django__django	5	3	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-14752	django__django	4	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14765	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14771	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	django__django-14787	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	django__django-14792	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14855	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-14915	django__django	7	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-14999	django__django	3	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15022	django__django	4	1	1	4	1	1.0	1	0.25	1
CoSIL_Remainder_t4000	django__django-15037	django__django	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15098	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15103	django__django	8	2	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15104	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15127	django__django	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15128	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
CoSIL_Remainder_t4000	django__django-15161	django__django	0	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15252	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15268	django__django	4	2	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15277	django__django	15	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-15278	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15280	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15315	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15368	django__django	5	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15375	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	django__django-15380	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15382	django__django	5	1	1	5	1	1.0	1	0.2	1
CoSIL_Remainder_t4000	django__django-15467	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	django__django-15499	django__django	4	1	1	4	1	1.0	1	0.25	1
CoSIL_Remainder_t4000	django__django-15503	django__django	3	5	1	1	1	0.2	1	1.0	0
CoSIL_Remainder_t4000	django__django-15525	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-15554	django__django	5	4	2	2	1	0.5	1	0.5	0
CoSIL_Remainder_t4000	django__django-15561	django__django	5	2	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15563	django__django	5	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-15569	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15572	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-15629	django__django	3	4	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15695	django__django	4	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15731	django__django	3	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15732	django__django	4	4	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15741	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15814	django__django	4	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15851	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-15863	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-15916	django__django	4	3	2	1	1	0.6666666666666666	1	1.0	0
CoSIL_Remainder_t4000	django__django-15930	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-15957	django__django	5	3	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15973	django__django	4	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-15987	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16032	django__django	5	4	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-16082	django__django	6	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-16100	django__django	5	1	1	4	1	1.0	1	0.25	1
CoSIL_Remainder_t4000	django__django-16116	django__django	4	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-16136	django__django	5	1	1	4	1	1.0	1	0.25	1
CoSIL_Remainder_t4000	django__django-16139	django__django	4	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-16145	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-16255	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16256	django__django	0	5	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-16263	django__django	5	8	1	3	1	0.125	1	0.3333333333333333	0
CoSIL_Remainder_t4000	django__django-16315	django__django	5	3	1	2	1	0.3333333333333333	1	0.5	0
CoSIL_Remainder_t4000	django__django-16333	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16429	django__django	4	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-16454	django__django	3	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16485	django__django	2	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16493	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16502	django__django	4	2	1	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	django__django-16527	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16560	django__django	4	15	2	1	1	0.13333333333333333	1	1.0	0
CoSIL_Remainder_t4000	django__django-16569	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16595	django__django	5	1	1	2	1	1.0	1	0.5	1
CoSIL_Remainder_t4000	django__django-16612	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16631	django__django	4	3	2	4	1	0.6666666666666666	1	0.25	0
CoSIL_Remainder_t4000	django__django-16642	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16661	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16662	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16667	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16801	django__django	5	2	2	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16819	django__django	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-16877	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16899	django__django	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-16901	django__django	4	2	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-16938	django__django	5	2	1	4	1	0.5	1	0.25	0
CoSIL_Remainder_t4000	django__django-16950	django__django	4	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-17029	django__django	8	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-17084	django__django	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-17087	django__django	5	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	django__django-7530	django__django	4	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	django__django-9296	django__django	13	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-13989	matplotlib__matplotlib	3	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-14623	matplotlib__matplotlib	1	5	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-20488	matplotlib__matplotlib	4	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-20676	matplotlib__matplotlib	4	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-20826	matplotlib__matplotlib	5	1	1	3	1	1.0	1	0.3333333333333333	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-20859	matplotlib__matplotlib	24	1	1	5	1	1.0	1	0.2	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-21568	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-22719	matplotlib__matplotlib	0	2	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-22865	matplotlib__matplotlib	0	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-22871	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-23299	matplotlib__matplotlib	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-23314	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-23412	matplotlib__matplotlib	33	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-23476	matplotlib__matplotlib	3	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-24026	matplotlib__matplotlib	0	2	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-24149	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-24177	matplotlib__matplotlib	5	1	0	0	0	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-24570	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
CoSIL_Remainder_t4000	matplotlib__matplotlib-24627	matplotlib__matplotlib	4	1	0	0	1	0.0	0	0.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-24637	matplotlib__matplotlib	5	2	1	4	1	0.5	1	0.25	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-24870	matplotlib__matplotlib	5	4	2	1	1	0.5	1	1.0	0
CoSIL_Remainder_t4000	matplotlib__matplotlib-24970	matplotlib__matplotlib	4	1	1	1	1	1.0	1	1.0	1
